Date,Expiry,Option Type,Strike Price,LTP,Open Interest,Underlying Value
31-Dec-2025,03-Feb-2026,PE,25650.0,,,26129.6
31-Dec-2025,03-Feb-2026,PE,25700.0,,,26129.6
31-Dec-2025,03-Feb-2026,PE,25750.0,,,26129.6
31-Dec-2025,03-Feb-2026,PE,25800.0,,,26129.6
31-Dec-2025,03-Feb-2026,PE,25850.0,134.4,1170.0,26129.6
31-Dec-2025,03-Feb-2026,PE,25900.0,149.65,3705.0,26129.6
31-Dec-2025,03-Feb-2026,PE,25950.0,162.25,715.0,26129.6
31-Dec-2025,03-Feb-2026,PE,26000.0,180.1,39845.0,26129.6
31-Dec-2025,03-Feb-2026,PE,26050.0,190.8,4875.0,26129.6
31-Dec-2025,03-Feb-2026,PE,26100.0,211.8,2340.0,26129.6
31-Dec-2025,03-Feb-2026,PE,26150.0,,,26129.6
31-Dec-2025,03-Feb-2026,PE,26200.0,245.95,1430.0,26129.6
31-Dec-2025,03-Feb-2026,PE,26250.0,262.7,65.0,26129.6
31-Dec-2025,03-Feb-2026,PE,26300.0,287.0,910.0,26129.6
31-Dec-2025,03-Feb-2026,PE,26350.0,,,26129.6
31-Dec-2025,03-Feb-2026,PE,26400.0,332.4,1040.0,26129.6
31-Dec-2025,03-Feb-2026,PE,26450.0,,,26129.6
31-Dec-2025,03-Feb-2026,PE,26500.0,388.0,1235.0,26129.6
31-Dec-2025,03-Feb-2026,PE,26550.0,,,26129.6
31-Dec-2025,03-Feb-2026,PE,26600.0,,,26129.6
31-Dec-2025,03-Feb-2026,PE,26650.0,,,26129.6
31-Dec-2025,03-Feb-2026,PE,26700.0,,,26129.6
31-Dec-2025,03-Feb-2026,PE,26750.0,,,26129.6
31-Dec-2025,03-Feb-2026,PE,26800.0,,,26129.6
31-Dec-2025,03-Feb-2026,PE,26850.0,,,26129.6
31-Dec-2025,03-Feb-2026,PE,26900.0,,,26129.6
31-Dec-2025,03-Feb-2026,PE,26950.0,,,26129.6
31-Dec-2025,03-Feb-2026,PE,27000.0,,,26129.6
31-Dec-2025,03-Feb-2026,PE,27050.0,950.0,325.0,26129.6
31-Dec-2025,03-Feb-2026,PE,27100.0,,,26129.6
31-Dec-2025,03-Feb-2026,PE,27150.0,820.0,65.0,26129.6
31-Dec-2025,03-Feb-2026,PE,27200.0,,,26129.6
31-Dec-2025,03-Feb-2026,PE,27250.0,,,26129.6
31-Dec-2025,03-Feb-2026,PE,27300.0,,,26129.6
31-Dec-2025,03-Feb-2026,PE,27350.0,,,26129.6
31-Dec-2025,03-Feb-2026,PE,27400.0,,,26129.6
31-Dec-2025,03-Feb-2026,PE,27450.0,,,26129.6
31-Dec-2025,03-Feb-2026,PE,27500.0,,,26129.6
31-Dec-2025,03-Feb-2026,PE,27550.0,,,26129.6
31-Dec-2025,03-Feb-2026,PE,27600.0,,,26129.6
31-Dec-2025,03-Feb-2026,PE,27650.0,,,26129.6
31-Dec-2025,03-Feb-2026,PE,27700.0,,,26129.6
31-Dec-2025,03-Feb-2026,PE,27750.0,,,26129.6
31-Dec-2025,03-Feb-2026,PE,27800.0,,,26129.6
31-Dec-2025,03-Feb-2026,PE,27850.0,,,26129.6
31-Dec-2025,03-Feb-2026,PE,27900.0,,,26129.6
31-Dec-2025,03-Feb-2026,PE,27950.0,,,26129.6
01-Jan-2026,03-Feb-2026,CE,24200.0,,,26146.55
01-Jan-2026,03-Feb-2026,CE,24250.0,,,26146.55
01-Jan-2026,03-Feb-2026,CE,24300.0,,,26146.55
01-Jan-2026,03-Feb-2026,CE,24350.0,,,26146.55
01-Jan-2026,03-Feb-2026,CE,24400.0,,,26146.55
01-Jan-2026,03-Feb-2026,CE,24450.0,,,26146.55
01-Jan-2026,03-Feb-2026,CE,24500.0,,,26146.55
01-Jan-2026,03-Feb-2026,CE,24550.0,,,26146.55
01-Jan-2026,03-Feb-2026,CE,24600.0,,,26146.55
01-Jan-2026,03-Feb-2026,CE,24650.0,,,26146.55
01-Jan-2026,03-Feb-2026,CE,24700.0,,,26146.55
01-Jan-2026,03-Feb-2026,CE,24750.0,,,26146.55
01-Jan-2026,03-Feb-2026,CE,24800.0,,,26146.55
01-Jan-2026,03-Feb-2026,CE,24850.0,,,26146.55
01-Jan-2026,03-Feb-2026,CE,24900.0,,,26146.55
01-Jan-2026,03-Feb-2026,CE,24950.0,,,26146.55
01-Jan-2026,03-Feb-2026,CE,25000.0,,,26146.55
01-Jan-2026,03-Feb-2026,CE,25050.0,,,26146.55
01-Jan-2026,03-Feb-2026,CE,25100.0,,,26146.55
01-Jan-2026,03-Feb-2026,CE,25150.0,,,26146.55
01-Jan-2026,03-Feb-2026,CE,25200.0,,,26146.55
01-Jan-2026,03-Feb-2026,CE,25250.0,,,26146.55
01-Jan-2026,03-Feb-2026,CE,25300.0,,,26146.55
01-Jan-2026,03-Feb-2026,CE,25350.0,,,26146.55
01-Jan-2026,03-Feb-2026,CE,25400.0,,,26146.55
01-Jan-2026,03-Feb-2026,CE,25450.0,,,26146.55
01-Jan-2026,03-Feb-2026,CE,25500.0,,,26146.55
01-Jan-2026,03-Feb-2026,CE,25550.0,,,26146.55
01-Jan-2026,03-Feb-2026,CE,25600.0,,,26146.55
01-Jan-2026,03-Feb-2026,CE,25650.0,,,26146.55
01-Jan-2026,03-Feb-2026,CE,25700.0,745.6,975.0,26146.55
01-Jan-2026,03-Feb-2026,CE,25750.0,,,26146.55
01-Jan-2026,03-Feb-2026,CE,25800.0,670.0,715.0,26146.55
01-Jan-2026,03-Feb-2026,CE,25850.0,,,26146.55
01-Jan-2026,03-Feb-2026,CE,25900.0,585.2,1690.0,26146.55
01-Jan-2026,03-Feb-2026,CE,25950.0,571.5,975.0,26146.55
01-Jan-2026,03-Feb-2026,CE,26000.0,520.0,39195.0,26146.55
01-Jan-2026,03-Feb-2026,CE,26050.0,505.05,910.0,26146.55
01-Jan-2026,03-Feb-2026,CE,26100.0,455.25,3315.0,26146.55
01-Jan-2026,03-Feb-2026,CE,26150.0,427.2,2210.0,26146.55
01-Jan-2026,03-Feb-2026,CE,26200.0,390.8,6500.0,26146.55
01-Jan-2026,03-Feb-2026,CE,26250.0,,,26146.55
01-Jan-2026,03-Feb-2026,CE,26300.0,322.7,12285.0,26146.55
01-Jan-2026,03-Feb-2026,CE,26350.0,304.8,1040.0,26146.55
01-Jan-2026,03-Feb-2026,CE,26400.0,279.25,2405.0,26146.55
01-Jan-2026,03-Feb-2026,CE,26450.0,266.5,1560.0,26146.55
01-Jan-2026,03-Feb-2026,CE,26500.0,236.0,72410.0,26146.55
01-Jan-2026,03-Feb-2026,CE,26550.0,210.35,2145.0,26146.55
01-Jan-2026,03-Feb-2026,CE,26600.0,,,26146.55
01-Jan-2026,03-Feb-2026,CE,26650.0,,,26146.55
01-Jan-2026,03-Feb-2026,CE,26700.0,,,26146.55
01-Jan-2026,03-Feb-2026,CE,26750.0,,,26146.55
01-Jan-2026,03-Feb-2026,CE,26800.0,,,26146.55
01-Jan-2026,03-Feb-2026,CE,26850.0,102.4,3640.0,26146.55
01-Jan-2026,03-Feb-2026,CE,26900.0,,,26146.55
01-Jan-2026,03-Feb-2026,CE,26950.0,,,26146.55
01-Jan-2026,03-Feb-2026,CE,27000.0,72.7,51935.0,26146.55
01-Jan-2026,03-Feb-2026,CE,27050.0,,,26146.55
01-Jan-2026,03-Feb-2026,CE,27100.0,55.2,390.0,26146.55
01-Jan-2026,03-Feb-2026,CE,27150.0,,,26146.55
01-Jan-2026,03-Feb-2026,CE,27200.0,43.7,780.0,26146.55
01-Jan-2026,03-Feb-2026,CE,27250.0,,,26146.55
01-Jan-2026,03-Feb-2026,CE,27300.0,,,26146.55
01-Jan-2026,03-Feb-2026,CE,27350.0,,,26146.55
01-Jan-2026,03-Feb-2026,CE,27400.0,,,26146.55
01-Jan-2026,03-Feb-2026,CE,27450.0,,,26146.55
01-Jan-2026,03-Feb-2026,CE,27500.0,,,26146.55
01-Jan-2026,03-Feb-2026,CE,27550.0,,,26146.55
01-Jan-2026,03-Feb-2026,CE,27600.0,,,26146.55
01-Jan-2026,03-Feb-2026,CE,27650.0,,,26146.55
01-Jan-2026,03-Feb-2026,CE,27700.0,,,26146.55
01-Jan-2026,03-Feb-2026,CE,27750.0,,,26146.55
01-Jan-2026,03-Feb-2026,CE,27800.0,9.2,16900.0,26146.55
01-Jan-2026,03-Feb-2026,CE,27850.0,,,26146.55
01-Jan-2026,03-Feb-2026,CE,27900.0,8.35,3250.0,26146.55
01-Jan-2026,03-Feb-2026,CE,27950.0,8.0,14950.0,26146.55
01-Jan-2026,03-Feb-2026,PE,24200.0,,,26146.55
01-Jan-2026,03-Feb-2026,PE,24250.0,,,26146.55
01-Jan-2026,03-Feb-2026,PE,24300.0,,,26146.55
01-Jan-2026,03-Feb-2026,PE,24350.0,,,26146.55
01-Jan-2026,03-Feb-2026,PE,24400.0,13.6,2990.0,26146.55
01-Jan-2026,03-Feb-2026,PE,24450.0,15.7,390.0,26146.55
01-Jan-2026,03-Feb-2026,PE,24500.0,14.65,9230.0,26146.55
01-Jan-2026,03-Feb-2026,PE,24550.0,16.05,1105.0,26146.55
01-Jan-2026,03-Feb-2026,PE,24600.0,19.35,845.0,26146.55
01-Jan-2026,03-Feb-2026,PE,24650.0,18.95,845.0,26146.55
01-Jan-2026,03-Feb-2026,PE,24700.0,18.75,845.0,26146.55
01-Jan-2026,03-Feb-2026,PE,24750.0,19.25,1105.0,26146.55
01-Jan-2026,03-Feb-2026,PE,24800.0,22.0,1495.0,26146.55
01-Jan-2026,03-Feb-2026,PE,24850.0,23.55,1300.0,26146.55
01-Jan-2026,03-Feb-2026,PE,24900.0,,,26146.55
01-Jan-2026,03-Feb-2026,PE,24950.0,,,26146.55
01-Jan-2026,03-Feb-2026,PE,25000.0,28.05,39910.0,26146.55
01-Jan-2026,03-Feb-2026,PE,25050.0,,,26146.55
01-Jan-2026,03-Feb-2026,PE,25100.0,,,26146.55
01-Jan-2026,03-Feb-2026,PE,25150.0,36.0,2275.0,26146.55
01-Jan-2026,03-Feb-2026,PE,25200.0,52.45,65.0,26146.55
01-Jan-2026,03-Feb-2026,PE,25250.0,,,26146.55
01-Jan-2026,03-Feb-2026,PE,25300.0,,,26146.55
01-Jan-2026,03-Feb-2026,PE,25350.0,,,26146.55
01-Jan-2026,03-Feb-2026,PE,25400.0,,,26146.55
01-Jan-2026,03-Feb-2026,PE,25450.0,,,26146.55
01-Jan-2026,03-Feb-2026,PE,25500.0,69.9,39650.0,26146.55
01-Jan-2026,03-Feb-2026,PE,25550.0,,,26146.55
01-Jan-2026,03-Feb-2026,PE,25600.0,,,26146.55
01-Jan-2026,03-Feb-2026,PE,25650.0,,,26146.55
01-Jan-2026,03-Feb-2026,PE,25700.0,,,26146.55
01-Jan-2026,03-Feb-2026,PE,25750.0,,,26146.55
01-Jan-2026,03-Feb-2026,PE,25800.0,,,26146.55
01-Jan-2026,03-Feb-2026,PE,25850.0,134.4,2795.0,26146.55
01-Jan-2026,03-Feb-2026,PE,25900.0,138.4,4745.0,26146.55
01-Jan-2026,03-Feb-2026,PE,25950.0,158.0,650.0,26146.55
01-Jan-2026,03-Feb-2026,PE,26000.0,175.0,44915.0,26146.55
01-Jan-2026,03-Feb-2026,PE,26050.0,192.55,5135.0,26146.55
01-Jan-2026,03-Feb-2026,PE,26100.0,206.95,5330.0,26146.55
01-Jan-2026,03-Feb-2026,PE,26150.0,228.0,845.0,26146.55
01-Jan-2026,03-Feb-2026,PE,26200.0,237.0,5070.0,26146.55
01-Jan-2026,03-Feb-2026,PE,26250.0,262.7,65.0,26146.55
01-Jan-2026,03-Feb-2026,PE,26300.0,274.3,1820.0,26146.55
01-Jan-2026,03-Feb-2026,PE,26350.0,,,26146.55
01-Jan-2026,03-Feb-2026,PE,26400.0,324.1,1820.0,26146.55
01-Jan-2026,03-Feb-2026,PE,26450.0,,,26146.55
01-Jan-2026,03-Feb-2026,PE,26500.0,382.0,2405.0,26146.55
01-Jan-2026,03-Feb-2026,PE,26550.0,,,26146.55
01-Jan-2026,03-Feb-2026,PE,26600.0,,,26146.55
01-Jan-2026,03-Feb-2026,PE,26650.0,,,26146.55
01-Jan-2026,03-Feb-2026,PE,26700.0,,,26146.55
01-Jan-2026,03-Feb-2026,PE,26750.0,,,26146.55
01-Jan-2026,03-Feb-2026,PE,26800.0,,,26146.55
01-Jan-2026,03-Feb-2026,PE,26850.0,,,26146.55
01-Jan-2026,03-Feb-2026,PE,26900.0,,,26146.55
01-Jan-2026,03-Feb-2026,PE,26950.0,660.0,65.0,26146.55
01-Jan-2026,03-Feb-2026,PE,27000.0,,,26146.55
01-Jan-2026,03-Feb-2026,PE,27050.0,950.0,325.0,26146.55
01-Jan-2026,03-Feb-2026,PE,27100.0,792.0,65.0,26146.55
01-Jan-2026,03-Feb-2026,PE,27150.0,840.0,130.0,26146.55
01-Jan-2026,03-Feb-2026,PE,27200.0,,,26146.55
01-Jan-2026,03-Feb-2026,PE,27250.0,,,26146.55
01-Jan-2026,03-Feb-2026,PE,27300.0,,,26146.55
01-Jan-2026,03-Feb-2026,PE,27350.0,,,26146.55
01-Jan-2026,03-Feb-2026,PE,27400.0,,,26146.55
01-Jan-2026,03-Feb-2026,PE,27450.0,,,26146.55
01-Jan-2026,03-Feb-2026,PE,27500.0,,,26146.55
01-Jan-2026,03-Feb-2026,PE,27550.0,,,26146.55
01-Jan-2026,03-Feb-2026,PE,27600.0,,,26146.55
01-Jan-2026,03-Feb-2026,PE,27650.0,,,26146.55
01-Jan-2026,03-Feb-2026,PE,27700.0,,,26146.55
01-Jan-2026,03-Feb-2026,PE,27750.0,,,26146.55
01-Jan-2026,03-Feb-2026,PE,27800.0,,,26146.55
01-Jan-2026,03-Feb-2026,PE,27850.0,,,26146.55
01-Jan-2026,03-Feb-2026,PE,27900.0,,,26146.55
01-Jan-2026,03-Feb-2026,PE,27950.0,,,26146.55
02-Jan-2026,03-Feb-2026,CE,24200.0,,,26328.55
02-Jan-2026,03-Feb-2026,CE,24250.0,,,26328.55
02-Jan-2026,03-Feb-2026,CE,24300.0,,,26328.55
02-Jan-2026,03-Feb-2026,CE,24350.0,,,26328.55
02-Jan-2026,03-Feb-2026,CE,24400.0,,,26328.55
02-Jan-2026,03-Feb-2026,CE,24450.0,,,26328.55
02-Jan-2026,03-Feb-2026,CE,24500.0,,,26328.55
02-Jan-2026,03-Feb-2026,CE,24550.0,,,26328.55
02-Jan-2026,03-Feb-2026,CE,24600.0,,,26328.55
02-Jan-2026,03-Feb-2026,CE,24650.0,,,26328.55
02-Jan-2026,03-Feb-2026,CE,24700.0,,,26328.55
02-Jan-2026,03-Feb-2026,CE,24750.0,,,26328.55
02-Jan-2026,03-Feb-2026,CE,24800.0,,,26328.55
02-Jan-2026,03-Feb-2026,CE,24850.0,,,26328.55
02-Jan-2026,03-Feb-2026,CE,24900.0,,,26328.55
02-Jan-2026,03-Feb-2026,CE,24950.0,,,26328.55
02-Jan-2026,03-Feb-2026,CE,25000.0,,,26328.55
02-Jan-2026,03-Feb-2026,CE,25050.0,,,26328.55
02-Jan-2026,03-Feb-2026,CE,25100.0,,,26328.55
02-Jan-2026,03-Feb-2026,CE,25150.0,,,26328.55
02-Jan-2026,03-Feb-2026,CE,25200.0,,,26328.55
02-Jan-2026,03-Feb-2026,CE,25250.0,,,26328.55
02-Jan-2026,03-Feb-2026,CE,25300.0,,,26328.55
02-Jan-2026,03-Feb-2026,CE,25350.0,,,26328.55
02-Jan-2026,03-Feb-2026,CE,25400.0,,,26328.55
02-Jan-2026,03-Feb-2026,CE,25450.0,,,26328.55
02-Jan-2026,03-Feb-2026,CE,25500.0,,,26328.55
02-Jan-2026,03-Feb-2026,CE,25550.0,,,26328.55
02-Jan-2026,03-Feb-2026,CE,25600.0,,,26328.55
02-Jan-2026,03-Feb-2026,CE,25650.0,,,26328.55
02-Jan-2026,03-Feb-2026,CE,25700.0,861.85,845.0,26328.55
02-Jan-2026,03-Feb-2026,CE,25750.0,,,26328.55
02-Jan-2026,03-Feb-2026,CE,25800.0,770.55,715.0,26328.55
02-Jan-2026,03-Feb-2026,CE,25850.0,,,26328.55
02-Jan-2026,03-Feb-2026,CE,25900.0,710.65,650.0,26328.55
02-Jan-2026,03-Feb-2026,CE,25950.0,571.5,975.0,26328.55
02-Jan-2026,03-Feb-2026,CE,26000.0,629.55,42770.0,26328.55
02-Jan-2026,03-Feb-2026,CE,26050.0,505.05,910.0,26328.55
02-Jan-2026,03-Feb-2026,CE,26100.0,542.7,1950.0,26328.55
02-Jan-2026,03-Feb-2026,CE,26150.0,512.0,1885.0,26328.55
02-Jan-2026,03-Feb-2026,CE,26200.0,489.35,5915.0,26328.55
02-Jan-2026,03-Feb-2026,CE,26250.0,,,26328.55
02-Jan-2026,03-Feb-2026,CE,26300.0,438.8,13975.0,26328.55
02-Jan-2026,03-Feb-2026,CE,26350.0,402.35,1170.0,26328.55
02-Jan-2026,03-Feb-2026,CE,26400.0,367.8,3965.0,26328.55
02-Jan-2026,03-Feb-2026,CE,26450.0,305.3,1820.0,26328.55
02-Jan-2026,03-Feb-2026,CE,26500.0,323.0,79885.0,26328.55
02-Jan-2026,03-Feb-2026,CE,26550.0,298.6,2340.0,26328.55
02-Jan-2026,03-Feb-2026,CE,26600.0,265.6,2210.0,26328.55
02-Jan-2026,03-Feb-2026,CE,26650.0,,,26328.55
02-Jan-2026,03-Feb-2026,CE,26700.0,215.7,3770.0,26328.55
02-Jan-2026,03-Feb-2026,CE,26750.0,,,26328.55
02-Jan-2026,03-Feb-2026,CE,26800.0,168.0,1625.0,26328.55
02-Jan-2026,03-Feb-2026,CE,26850.0,139.75,7995.0,26328.55
02-Jan-2026,03-Feb-2026,CE,26900.0,,,26328.55
02-Jan-2026,03-Feb-2026,CE,26950.0,,,26328.55
02-Jan-2026,03-Feb-2026,CE,27000.0,119.65,64155.0,26328.55
02-Jan-2026,03-Feb-2026,CE,27050.0,,,26328.55
02-Jan-2026,03-Feb-2026,CE,27100.0,90.8,5915.0,26328.55
02-Jan-2026,03-Feb-2026,CE,27150.0,,,26328.55
02-Jan-2026,03-Feb-2026,CE,27200.0,74.95,14560.0,26328.55
02-Jan-2026,03-Feb-2026,CE,27250.0,,,26328.55
02-Jan-2026,03-Feb-2026,CE,27300.0,,,26328.55
02-Jan-2026,03-Feb-2026,CE,27350.0,,,26328.55
02-Jan-2026,03-Feb-2026,CE,27400.0,,,26328.55
02-Jan-2026,03-Feb-2026,CE,27450.0,,,26328.55
02-Jan-2026,03-Feb-2026,CE,27500.0,,,26328.55
02-Jan-2026,03-Feb-2026,CE,27550.0,,,26328.55
02-Jan-2026,03-Feb-2026,CE,27600.0,,,26328.55
02-Jan-2026,03-Feb-2026,CE,27650.0,,,26328.55
02-Jan-2026,03-Feb-2026,CE,27700.0,,,26328.55
02-Jan-2026,03-Feb-2026,CE,27750.0,,,26328.55
02-Jan-2026,03-Feb-2026,CE,27800.0,15.0,29640.0,26328.55
02-Jan-2026,03-Feb-2026,CE,27850.0,,,26328.55
02-Jan-2026,03-Feb-2026,CE,27900.0,10.5,7930.0,26328.55
02-Jan-2026,03-Feb-2026,CE,27950.0,12.25,16900.0,26328.55
02-Jan-2026,03-Feb-2026,PE,24200.0,,,26328.55
02-Jan-2026,03-Feb-2026,PE,24250.0,,,26328.55
02-Jan-2026,03-Feb-2026,PE,24300.0,,,26328.55
02-Jan-2026,03-Feb-2026,PE,24350.0,,,26328.55
02-Jan-2026,03-Feb-2026,PE,24400.0,12.0,3315.0,26328.55
02-Jan-2026,03-Feb-2026,PE,24450.0,15.7,390.0,26328.55
02-Jan-2026,03-Feb-2026,PE,24500.0,13.1,7995.0,26328.55
02-Jan-2026,03-Feb-2026,PE,24550.0,16.05,1105.0,26328.55
02-Jan-2026,03-Feb-2026,PE,24600.0,14.65,1625.0,26328.55
02-Jan-2026,03-Feb-2026,PE,24650.0,18.95,845.0,26328.55
02-Jan-2026,03-Feb-2026,PE,24700.0,16.55,1625.0,26328.55
02-Jan-2026,03-Feb-2026,PE,24750.0,19.25,1105.0,26328.55
02-Jan-2026,03-Feb-2026,PE,24800.0,17.7,1560.0,26328.55
02-Jan-2026,03-Feb-2026,PE,24850.0,19.25,2340.0,26328.55
02-Jan-2026,03-Feb-2026,PE,24900.0,21.2,780.0,26328.55
02-Jan-2026,03-Feb-2026,PE,24950.0,23.45,845.0,26328.55
02-Jan-2026,03-Feb-2026,PE,25000.0,23.65,44785.0,26328.55
02-Jan-2026,03-Feb-2026,PE,25050.0,26.3,325.0,26328.55
02-Jan-2026,03-Feb-2026,PE,25100.0,,,26328.55
02-Jan-2026,03-Feb-2026,PE,25150.0,29.05,4485.0,26328.55
02-Jan-2026,03-Feb-2026,PE,25200.0,32.0,3770.0,26328.55
02-Jan-2026,03-Feb-2026,PE,25250.0,,,26328.55
02-Jan-2026,03-Feb-2026,PE,25300.0,,,26328.55
02-Jan-2026,03-Feb-2026,PE,25350.0,,,26328.55
02-Jan-2026,03-Feb-2026,PE,25400.0,,,26328.55
02-Jan-2026,03-Feb-2026,PE,25450.0,,,26328.55
02-Jan-2026,03-Feb-2026,PE,25500.0,56.3,40365.0,26328.55
02-Jan-2026,03-Feb-2026,PE,25550.0,,,26328.55
02-Jan-2026,03-Feb-2026,PE,25600.0,,,26328.55
02-Jan-2026,03-Feb-2026,PE,25650.0,,,26328.55
02-Jan-2026,03-Feb-2026,PE,25700.0,,,26328.55
02-Jan-2026,03-Feb-2026,PE,25750.0,,,26328.55
02-Jan-2026,03-Feb-2026,PE,25800.0,91.05,1495.0,26328.55
02-Jan-2026,03-Feb-2026,PE,25850.0,96.15,9230.0,26328.55
02-Jan-2026,03-Feb-2026,PE,25900.0,106.15,11830.0,26328.55
02-Jan-2026,03-Feb-2026,PE,25950.0,130.85,910.0,26328.55
02-Jan-2026,03-Feb-2026,PE,26000.0,128.45,55900.0,26328.55
02-Jan-2026,03-Feb-2026,PE,26050.0,151.85,5850.0,26328.55
02-Jan-2026,03-Feb-2026,PE,26100.0,153.1,8385.0,26328.55
02-Jan-2026,03-Feb-2026,PE,26150.0,166.95,3120.0,26328.55
02-Jan-2026,03-Feb-2026,PE,26200.0,183.5,9035.0,26328.55
02-Jan-2026,03-Feb-2026,PE,26250.0,194.6,1235.0,26328.55
02-Jan-2026,03-Feb-2026,PE,26300.0,212.35,16315.0,26328.55
02-Jan-2026,03-Feb-2026,PE,26350.0,241.0,715.0,26328.55
02-Jan-2026,03-Feb-2026,PE,26400.0,256.0,4160.0,26328.55
02-Jan-2026,03-Feb-2026,PE,26450.0,,,26328.55
02-Jan-2026,03-Feb-2026,PE,26500.0,293.35,26520.0,26328.55
02-Jan-2026,03-Feb-2026,PE,26550.0,,,26328.55
02-Jan-2026,03-Feb-2026,PE,26600.0,,,26328.55
02-Jan-2026,03-Feb-2026,PE,26650.0,,,26328.55
02-Jan-2026,03-Feb-2026,PE,26700.0,,,26328.55
02-Jan-2026,03-Feb-2026,PE,26750.0,645.0,65.0,26328.55
02-Jan-2026,03-Feb-2026,PE,26800.0,,,26328.55
02-Jan-2026,03-Feb-2026,PE,26850.0,,,26328.55
02-Jan-2026,03-Feb-2026,PE,26900.0,,,26328.55
02-Jan-2026,03-Feb-2026,PE,26950.0,660.0,65.0,26328.55
02-Jan-2026,03-Feb-2026,PE,27000.0,,,26328.55
02-Jan-2026,03-Feb-2026,PE,27050.0,950.0,325.0,26328.55
02-Jan-2026,03-Feb-2026,PE,27100.0,792.0,65.0,26328.55
02-Jan-2026,03-Feb-2026,PE,27150.0,715.0,260.0,26328.55
02-Jan-2026,03-Feb-2026,PE,27200.0,,,26328.55
02-Jan-2026,03-Feb-2026,PE,27250.0,,,26328.55
02-Jan-2026,03-Feb-2026,PE,27300.0,,,26328.55
02-Jan-2026,03-Feb-2026,PE,27350.0,,,26328.55
02-Jan-2026,03-Feb-2026,PE,27400.0,,,26328.55
02-Jan-2026,03-Feb-2026,PE,27450.0,,,26328.55
02-Jan-2026,03-Feb-2026,PE,27500.0,,,26328.55
02-Jan-2026,03-Feb-2026,PE,27550.0,,,26328.55
02-Jan-2026,03-Feb-2026,PE,27600.0,,,26328.55
02-Jan-2026,03-Feb-2026,PE,27650.0,,,26328.55
02-Jan-2026,03-Feb-2026,PE,27700.0,,,26328.55
02-Jan-2026,03-Feb-2026,PE,27750.0,,,26328.55
02-Jan-2026,03-Feb-2026,PE,27800.0,,,26328.55
02-Jan-2026,03-Feb-2026,PE,27850.0,,,26328.55
02-Jan-2026,03-Feb-2026,PE,27900.0,,,26328.55
02-Jan-2026,03-Feb-2026,PE,27950.0,,,26328.55
05-Jan-2026,03-Feb-2026,CE,24200.0,,,26250.3
05-Jan-2026,03-Feb-2026,CE,24250.0,,,26250.3
05-Jan-2026,03-Feb-2026,CE,24300.0,,,26250.3
05-Jan-2026,03-Feb-2026,CE,24350.0,,,26250.3
05-Jan-2026,03-Feb-2026,CE,24400.0,,,26250.3
05-Jan-2026,03-Feb-2026,CE,24450.0,,,26250.3
05-Jan-2026,03-Feb-2026,CE,24500.0,,,26250.3
05-Jan-2026,03-Feb-2026,CE,24550.0,,,26250.3
05-Jan-2026,03-Feb-2026,CE,24600.0,,,26250.3
05-Jan-2026,03-Feb-2026,CE,24650.0,,,26250.3
05-Jan-2026,03-Feb-2026,CE,24700.0,,,26250.3
05-Jan-2026,03-Feb-2026,CE,24750.0,,,26250.3
05-Jan-2026,03-Feb-2026,CE,24800.0,,,26250.3
05-Jan-2026,03-Feb-2026,CE,24850.0,,,26250.3
05-Jan-2026,03-Feb-2026,CE,24900.0,,,26250.3
05-Jan-2026,03-Feb-2026,CE,24950.0,,,26250.3
05-Jan-2026,03-Feb-2026,CE,25000.0,,,26250.3
05-Jan-2026,03-Feb-2026,CE,25050.0,,,26250.3
05-Jan-2026,03-Feb-2026,CE,25100.0,,,26250.3
05-Jan-2026,03-Feb-2026,CE,25150.0,,,26250.3
05-Jan-2026,03-Feb-2026,CE,25200.0,,,26250.3
05-Jan-2026,03-Feb-2026,CE,25250.0,,,26250.3
05-Jan-2026,03-Feb-2026,CE,25300.0,,,26250.3
05-Jan-2026,03-Feb-2026,CE,25350.0,,,26250.3
05-Jan-2026,03-Feb-2026,CE,25400.0,,,26250.3
05-Jan-2026,03-Feb-2026,CE,25450.0,,,26250.3
05-Jan-2026,03-Feb-2026,CE,25500.0,1018.1,65.0,26250.3
05-Jan-2026,03-Feb-2026,CE,25550.0,,,26250.3
05-Jan-2026,03-Feb-2026,CE,25600.0,,,26250.3
05-Jan-2026,03-Feb-2026,CE,25650.0,,,26250.3
05-Jan-2026,03-Feb-2026,CE,25700.0,861.85,845.0,26250.3
05-Jan-2026,03-Feb-2026,CE,25750.0,,,26250.3
05-Jan-2026,03-Feb-2026,CE,25800.0,770.55,715.0,26250.3
05-Jan-2026,03-Feb-2026,CE,25850.0,,,26250.3
05-Jan-2026,03-Feb-2026,CE,25900.0,635.2,585.0,26250.3
05-Jan-2026,03-Feb-2026,CE,25950.0,571.5,975.0,26250.3
05-Jan-2026,03-Feb-2026,CE,26000.0,542.05,41600.0,26250.3
05-Jan-2026,03-Feb-2026,CE,26050.0,505.05,910.0,26250.3
05-Jan-2026,03-Feb-2026,CE,26100.0,477.35,3900.0,26250.3
05-Jan-2026,03-Feb-2026,CE,26150.0,468.55,1820.0,26250.3
05-Jan-2026,03-Feb-2026,CE,26200.0,415.05,7930.0,26250.3
05-Jan-2026,03-Feb-2026,CE,26250.0,389.35,1885.0,26250.3
05-Jan-2026,03-Feb-2026,CE,26300.0,357.6,24180.0,26250.3
05-Jan-2026,03-Feb-2026,CE,26350.0,325.65,4745.0,26250.3
